workerid	byWords	condition	item	sentence	slide_number
4	[{'region': 'The', 'correct': 'yes', 'rt': 924, 'word': 'The'}, {'region': 'scientists', 'correct': 'yes', 'rt': 1134, 'word': 'scientists'}, {'region': 'who', 'correct': 'yes', 'rt': 736, 'word': 'who'}, {'region': 'were', 'correct': 'no', 'rt': 621, 'word': 'were'}, {'region': 'in', 'correct': 'yes', 'rt': 1010, 'word': 'in'}, {'region': 'the', 'correct': 'yes', 'rt': 1235, 'word': 'the'}, {'region': 'lab', 'correct': 'yes', 'rt': 811, 'word': 'lab'}, {'region': 'studied', 'correct': 'yes', 'rt': 2486, 'word': 'studied'}, {'region': 'the', 'correct': 'yes', 'rt': 957, 'word': 'the'}, {'region': 'alien', 'correct': 'yes', 'rt': 2560, 'word': 'alien'}, {'region': 'while', 'correct': 'yes', 'rt': 2160, 'word': 'while'}, {'region': 'the', 'correct': 'yes', 'rt': 6079, 'word': 'the'}, {'region': 'blood', 'correct': 'yes', 'rt': 1913, 'word': 'blood'}, {'region': 'sample', 'correct': 'yes', 'rt': 2998, 'word': 'sample'}, {'region': 'was', 'correct': 'yes', 'rt': 1005, 'word': 'was'}, {'region': 'run', 'correct': 'yes', 'rt': 3430, 'word': 'run'}, {'region': 'through', 'correct': 'yes', 'rt': 2705, 'word': 'through'}, {'region': 'the', 'correct': 'yes', 'rt': 823, 'word': 'the'}, {'region': 'computer.', 'correct': 'yes', 'rt': 1536, 'word': 'computer.'}]	filler	Filler_47	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	13
4	[{'region': 'Yesterday', 'correct': 'yes', 'rt': 987, 'word': 'Yesterday'}, {'region': 'the', 'correct': 'yes', 'rt': 780, 'word': 'the'}, {'region': 'swimmer', 'correct': 'yes', 'rt': 972, 'word': 'swimmer'}, {'region': 'saw', 'correct': 'yes', 'rt': 3208, 'word': 'saw'}, {'region': 'only', 'correct': 'yes', 'rt': 1694, 'word': 'only'}, {'region': 'a', 'correct': 'yes', 'rt': 686, 'word': 'a'}, {'region': 'turtle', 'correct': 'yes', 'rt': 868, 'word': 'turtle'}, {'region': 'at', 'correct': 'yes', 'rt': 1310, 'word': 'at'}, {'region': 'the', 'correct': 'yes', 'rt': 1177, 'word': 'the'}, {'region': 'beach.', 'correct': 'yes', 'rt': 894, 'word': 'beach.'}]	filler	Filler_35	Yesterday the swimmer saw only a turtle at the beach.	16
4	[{'region': 'REGION_D0', 'correct': 'yes', 'rt': 553, 'word': 'The'}, {'region': 'REGION_N0', 'correct': 'yes', 'rt': 1496, 'word': 'belief'}, {'region': 'REGION_0_0', 'correct': 'yes', 'rt': 781, 'word': 'that'}, {'region': 'REGION_0_1', 'correct': 'yes', 'rt': 560, 'word': 'the'}, {'region': 'REGION_0_2', 'correct': 'yes', 'rt': 1501, 'word': 'victims'}, {'region': 'REGION_2_0', 'correct': 'yes', 'rt': 3420, 'word': 'remained'}, {'region': 'REGION_2_1', 'correct': 'yes', 'rt': 1288, 'word': 'hidden'}, {'region': 'REGION_3_0', 'correct': 'yes', 'rt': 918, 'word': 'was'}, {'region': 'REGION_3_1', 'correct': 'yes', 'rt': 1956, 'word': 'unnerving.'}]	condition_2	Critical_6	The belief that the victims remained hidden was unnerving.	48
4	[{'region': 'Dinosaurs', 'correct': 'yes', 'rt': 2970, 'word': 'Dinosaurs'}, {'region': 'ate', 'correct': 'no', 'rt': 501, 'word': 'ate'}, {'region': 'other', 'correct': 'yes', 'rt': 1583, 'word': 'other'}, {'region': 'reptiles', 'correct': 'yes', 'rt': 1510, 'word': 'reptiles'}, {'region': 'during', 'correct': 'yes', 'rt': 749, 'word': 'during'}, {'region': 'the', 'correct': 'yes', 'rt': 749, 'word': 'the'}, {'region': 'stone', 'correct': 'yes', 'rt': 893, 'word': 'stone'}, {'region': 'age.', 'correct': 'yes', 'rt': 705, 'word': 'age.'}]	filler	Filler_52	Dinosaurs ate other reptiles during the stone age.	19
4	[{'region': 'REGION_D0', 'correct': 'yes', 'rt': 729, 'word': 'The'}, {'region': 'REGION_N0', 'correct': 'yes', 'rt': 2505, 'word': 'complaint'}, {'region': 'REGION_0_0', 'correct': 'yes', 'rt': 1035, 'word': 'that'}, {'region': 'REGION_0_1', 'correct': 'yes', 'rt': 719, 'word': 'the'}, {'region': 'REGION_0_2', 'correct': 'yes', 'rt': 1341, 'word': 'consultant'}, {'region': 'REGION_2_0', 'correct': 'no', 'rt': 1856, 'word': 'surprised'}, {'region': 'REGION_2_1', 'correct': 'yes', 'rt': 1605, 'word': 'the'}, {'region': 'REGION_2_2', 'correct': 'yes', 'rt': 2649, 'word': 'janitor'}, {'region': 'REGION_3_0', 'correct': 'yes', 'rt': 1263, 'word': 'shocked'}, {'region': 'REGION_3_1', 'correct': 'yes', 'rt': 685, 'word': 'everyone.'}]	condition_2	Critical_3	The complaint that the consultant surprised the janitor shocked everyone.	20
4	[{'region': 'The', 'correct': 'yes', 'rt': 762, 'word': 'The'}, {'region': 'customer', 'correct': 'yes', 'rt': 1839, 'word': 'customer'}, {'region': 'who', 'correct': 'yes', 'rt': 1280, 'word': 'who'}, {'region': 'was', 'correct': 'yes', 'rt': 1446, 'word': 'was'}, {'region': 'on', 'correct': 'yes', 'rt': 940, 'word': 'on'}, {'region': 'the', 'correct': 'yes', 'rt': 855, 'word': 'the'}, {'region': 'phone', 'correct': 'yes', 'rt': 1248, 'word': 'phone'}, {'region': 'contacted', 'correct': 'yes', 'rt': 1101, 'word': 'contacted'}, {'region': 'the', 'correct': 'yes', 'rt': 815, 'word': 'the'}, {'region': 'operator', 'correct': 'yes', 'rt': 1092, 'word': 'operator'}, {'region': 'because', 'correct': 'yes', 'rt': 911, 'word': 'because'}, {'region': 'the', 'correct': 'yes', 'rt': 682, 'word': 'the'}, {'region': 'new', 'correct': 'yes', 'rt': 990, 'word': 'new'}, {'region': 'long-distance', 'correct': 'yes', 'rt': 3098, 'word': 'long-distance'}, {'region': 'pricing', 'correct': 'yes', 'rt': 4301, 'word': 'pricing'}, {'region': 'plan', 'correct': 'yes', 'rt': 1265, 'word': 'plan'}, {'region': 'was', 'correct': 'yes', 'rt': 670, 'word': 'was'}, {'region': 'extremely', 'correct': 'yes', 'rt': 2382, 'word': 'extremely'}, {'region': 'inconvenient.', 'correct': 'yes', 'rt': 2441, 'word': 'inconvenient.'}]	filler	Filler_19	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	22
4	[{'region': 'The', 'correct': 'yes', 'rt': 7886, 'word': 'The'}, {'region': 'trainee', 'correct': 'yes', 'rt': 25002, 'word': 'trainee'}, {'region': 'knew', 'correct': 'yes', 'rt': 869, 'word': 'knew'}, {'region': 'that', 'correct': 'yes', 'rt': 668, 'word': 'that'}, {'region': 'the', 'correct': 'yes', 'rt': 994, 'word': 'the'}, {'region': 'task', 'correct': 'yes', 'rt': 896, 'word': 'task'}, {'region': 'which', 'correct': 'yes', 'rt': 875, 'word': 'which'}, {'region': 'the', 'correct': 'yes', 'rt': 779, 'word': 'the'}, {'region': 'director', 'correct': 'yes', 'rt': 1313, 'word': 'director'}, {'region': 'had', 'correct': 'yes', 'rt': 819, 'word': 'had'}, {'region': 'set', 'correct': 'yes', 'rt': 1250, 'word': 'set'}, {'region': 'for', 'correct': 'yes', 'rt': 865, 'word': 'for'}, {'region': 'him', 'correct': 'yes', 'rt': 1409, 'word': 'him'}, {'region': 'was', 'correct': 'yes', 'rt': 1944, 'word': 'was'}, {'region': 'impossible', 'correct': 'yes', 'rt': 1504, 'word': 'impossible'}, {'region': 'to', 'correct': 'yes', 'rt': 597, 'word': 'to'}, {'region': 'finish', 'correct': 'yes', 'rt': 919, 'word': 'finish'}, {'region': 'within', 'correct': 'yes', 'rt': 1120, 'word': 'within'}, {'region': 'a', 'correct': 'yes', 'rt': 562, 'word': 'a'}, {'region': 'week.', 'correct': 'yes', 'rt': 649, 'word': 'week.'}]	filler	Filler_25	The trainee knew that the task which the director had set for him was impossible to finish within a week.	23
4	[{'region': 'The', 'correct': 'yes', 'rt': 7322, 'word': 'The'}, {'region': 'company', 'correct': 'yes', 'rt': 430, 'word': 'company'}, {'region': 'was', 'correct': 'yes', 'rt': 836, 'word': 'was'}, {'region': 'sure', 'correct': 'no', 'rt': 376, 'word': 'sure'}, {'region': 'that', 'correct': 'yes', 'rt': 1361, 'word': 'that'}, {'region': 'its', 'correct': 'yes', 'rt': 1661, 'word': 'its'}, {'region': 'new', 'correct': 'yes', 'rt': 971, 'word': 'new'}, {'region': 'product,', 'correct': 'yes', 'rt': 1283, 'word': 'product,'}, {'region': 'which', 'correct': 'yes', 'rt': 1245, 'word': 'which'}, {'region': 'its', 'correct': 'yes', 'rt': 642, 'word': 'its'}, {'region': 'researchers', 'correct': 'yes', 'rt': 1019, 'word': 'researchers'}, {'region': 'had', 'correct': 'yes', 'rt': 875, 'word': 'had'}, {'region': 'developed,', 'correct': 'yes', 'rt': 1192, 'word': 'developed,'}, {'region': 'would', 'correct': 'yes', 'rt': 760, 'word': 'would'}, {'region': 'soon', 'correct': 'yes', 'rt': 1386, 'word': 'soon'}, {'region': 'be', 'correct': 'yes', 'rt': 805, 'word': 'be'}, {'region': 'sold', 'correct': 'yes', 'rt': 978, 'word': 'sold'}, {'region': 'out.', 'correct': 'yes', 'rt': 1271, 'word': 'out.'}]	filler	Filler_27	The company was sure that its new product, which its researchers had developed, would soon be sold out.	29
4	[{'region': 'REGION_D0', 'correct': 'yes', 'rt': 1471, 'word': 'The'}, {'region': 'REGION_N0', 'correct': 'yes', 'rt': 1119, 'word': 'truth'}, {'region': 'REGION_3_0', 'correct': 'yes', 'rt': 761, 'word': 'was'}, {'region': 'REGION_3_1', 'correct': 'yes', 'rt': 998, 'word': 'absolutely'}, {'region': 'REGION_3_2', 'correct': 'yes', 'rt': 1142, 'word': 'true.'}]	condition_0	Critical_9	The truth was absolutely true.	35
4	[{'region': 'The', 'correct': 'yes', 'rt': 1110, 'word': 'The'}, {'region': 'showman', 'correct': 'yes', 'rt': 2049, 'word': 'showman'}, {'region': 'travels', 'correct': 'yes', 'rt': 1762, 'word': 'travels'}, {'region': 'to', 'correct': 'yes', 'rt': 574, 'word': 'to'}, {'region': 'different', 'correct': 'yes', 'rt': 1384, 'word': 'different'}, {'region': 'cities', 'correct': 'yes', 'rt': 831, 'word': 'cities'}, {'region': 'every', 'correct': 'yes', 'rt': 602, 'word': 'every'}, {'region': 'month.', 'correct': 'yes', 'rt': 549, 'word': 'month.'}]	filler	Filler_2	The showman travels to different cities every month.	36
4	[{'region': 'The', 'correct': 'yes', 'rt': 7059, 'word': 'The'}, {'region': 'cook', 'correct': 'yes', 'rt': 1191, 'word': 'cook'}, {'region': 'who', 'correct': 'yes', 'rt': 756, 'word': 'who'}, {'region': 'the', 'correct': 'yes', 'rt': 1864, 'word': 'the'}, {'region': 'servant', 'correct': 'yes', 'rt': 2155, 'word': 'servant'}, {'region': 'in', 'correct': 'yes', 'rt': 801, 'word': 'in'}, {'region': 'the', 'correct': 'yes', 'rt': 839, 'word': 'the'}, {'region': 'kitchen', 'correct': 'yes', 'rt': 785, 'word': 'kitchen'}, {'region': 'hired', 'correct': 'yes', 'rt': 1608, 'word': 'hired'}, {'region': 'offended', 'correct': 'yes', 'rt': 2137, 'word': 'offended'}, {'region': 'the', 'correct': 'yes', 'rt': 752, 'word': 'the'}, {'region': 'butler', 'correct': 'yes', 'rt': 912, 'word': 'butler'}, {'region': 'and', 'correct': 'yes', 'rt': 889, 'word': 'and'}, {'region': 'then', 'correct': 'yes', 'rt': 1041, 'word': 'then'}, {'region': 'left', 'correct': 'no', 'rt': 1119, 'word': 'left'}, {'region': 'the', 'correct': 'yes', 'rt': 725, 'word': 'the'}, {'region': 'mansion', 'correct': 'yes', 'rt': 1812, 'word': 'mansion'}, {'region': 'early', 'correct': 'yes', 'rt': 3854, 'word': 'early'}, {'region': 'to', 'correct': 'yes', 'rt': 770, 'word': 'to'}, {'region': 'see', 'correct': 'yes', 'rt': 1437, 'word': 'see'}, {'region': 'a', 'correct': 'yes', 'rt': 1239, 'word': 'a'}, {'region': 'movie', 'correct': 'yes', 'rt': 1437, 'word': 'movie'}, {'region': 'at', 'correct': 'yes', 'rt': 1925, 'word': 'at'}, {'region': 'the', 'correct': 'yes', 'rt': 562, 'word': 'the'}, {'region': 'local', 'correct': 'yes', 'rt': 2926, 'word': 'local'}, {'region': 'theater.', 'correct': 'yes', 'rt': 911, 'word': 'theater.'}]	filler	Filler_55	The cook who the servant in the kitchen hired offended the butler and then left the mansion early to see a movie at the local theater.	15
4	[{'region': 'The', 'correct': 'yes', 'rt': 1304, 'word': 'The'}, {'region': 'engineer', 'correct': 'yes', 'rt': 980, 'word': 'engineer'}, {'region': 'who', 'correct': 'yes', 'rt': 578, 'word': 'who'}, {'region': 'the', 'correct': 'no', 'rt': 892, 'word': 'the'}, {'region': 'lawyer', 'correct': 'yes', 'rt': 999, 'word': 'lawyer'}, {'region': 'who', 'correct': 'yes', 'rt': 2580, 'word': 'who'}, {'region': 'was', 'correct': 'yes', 'rt': 896, 'word': 'was'}, {'region': 'by', 'correct': 'yes', 'rt': 828, 'word': 'by'}, {'region': 'the', 'correct': 'yes', 'rt': 750, 'word': 'the'}, {'region': 'elevator', 'correct': 'yes', 'rt': 1163, 'word': 'elevator'}, {'region': 'scolded', 'correct': 'yes', 'rt': 3223, 'word': 'scolded'}, {'region': 'blamed', 'correct': 'yes', 'rt': 1194, 'word': 'blamed'}, {'region': 'the', 'correct': 'yes', 'rt': 868, 'word': 'the'}, {'region': 'secretary', 'correct': 'yes', 'rt': 1236, 'word': 'secretary'}, {'region': 'but', 'correct': 'yes', 'rt': 760, 'word': 'but'}, {'region': 'nobody', 'correct': 'yes', 'rt': 695, 'word': 'nobody'}, {'region': 'listened', 'correct': 'yes', 'rt': 1098, 'word': 'listened'}, {'region': 'to', 'correct': 'yes', 'rt': 634, 'word': 'to'}, {'region': 'his', 'correct': 'yes', 'rt': 841, 'word': 'his'}, {'region': 'complaints.', 'correct': 'yes', 'rt': 1214, 'word': 'complaints.'}]	filler	Filler_14	The engineer who the lawyer who was by the elevator scolded blamed the secretary but nobody listened to his complaints.	32
4	[{'region': 'The', 'correct': 'yes', 'rt': 13082, 'word': 'The'}, {'region': 'salesman', 'correct': 'yes', 'rt': 8556, 'word': 'salesman'}, {'region': 'feared', 'correct': 'yes', 'rt': 1346, 'word': 'feared'}, {'region': 'that', 'correct': 'yes', 'rt': 740, 'word': 'that'}, {'region': 'the', 'correct': 'yes', 'rt': 597, 'word': 'the'}, {'region': 'printer', 'correct': 'yes', 'rt': 1855, 'word': 'printer'}, {'region': 'which', 'correct': 'yes', 'rt': 834, 'word': 'which'}, {'region': 'the', 'correct': 'yes', 'rt': 774, 'word': 'the'}, {'region': 'customer', 'correct': 'yes', 'rt': 1840, 'word': 'customer'}, {'region': 'bought', 'correct': 'yes', 'rt': 565, 'word': 'bought'}, {'region': 'was', 'correct': 'yes', 'rt': 685, 'word': 'was'}, {'region': 'damaged.', 'correct': 'yes', 'rt': 643, 'word': 'damaged.'}]	filler	Filler_31	The salesman feared that the printer which the customer bought was damaged.	38
5	[{'region': 'REGION_D0', 'correct': 'yes', 'rt': 488, 'word': 'The'}, {'region': 'REGION_N0', 'correct': 'yes', 'rt': 1056, 'word': 'complaint'}, {'region': 'REGION_0_0', 'correct': 'yes', 'rt': 837, 'word': 'that'}, {'region': 'REGION_0_1', 'correct': 'yes', 'rt': 966, 'word': 'the'}, {'region': 'REGION_0_2', 'correct': 'yes', 'rt': 1126, 'word': 'extremist'}, {'region': 'REGION_2_0', 'correct': 'yes', 'rt': 1294, 'word': 'was'}, {'region': 'REGION_2_1', 'correct': 'yes', 'rt': 1422, 'word': 'dangerous'}, {'region': 'REGION_3_0', 'correct': 'yes', 'rt': 989, 'word': 'was'}, {'region': 'REGION_3_1', 'correct': 'yes', 'rt': 734, 'word': 'widely'}, {'region': 'REGION_3_2', 'correct': 'yes', 'rt': 1196, 'word': 'acknowledged.'}]	condition_2	Critical_8	The complaint that the extremist was dangerous was widely acknowledged.	9
5	[{'region': 'The', 'correct': 'yes', 'rt': 584, 'word': 'The'}, {'region': 'bully', 'correct': 'yes', 'rt': 782, 'word': 'bully'}, {'region': 'punched', 'correct': 'yes', 'rt': 838, 'word': 'punched'}, {'region': 'the', 'correct': 'yes', 'rt': 566, 'word': 'the'}, {'region': 'kid', 'correct': 'yes', 'rt': 582, 'word': 'kid'}, {'region': 'after', 'correct': 'yes', 'rt': 901, 'word': 'after'}, {'region': 'all', 'correct': 'yes', 'rt': 1774, 'word': 'all'}, {'region': 'the', 'correct': 'yes', 'rt': 754, 'word': 'the'}, {'region': 'kids', 'correct': 'yes', 'rt': 838, 'word': 'kids'}, {'region': 'had', 'correct': 'yes', 'rt': 613, 'word': 'had'}, {'region': 'to', 'correct': 'yes', 'rt': 1814, 'word': 'to'}, {'region': 'leave', 'correct': 'yes', 'rt': 574, 'word': 'leave'}, {'region': 'to', 'correct': 'yes', 'rt': 1039, 'word': 'to'}, {'region': 'go', 'correct': 'yes', 'rt': 637, 'word': 'go'}, {'region': 'to', 'correct': 'yes', 'rt': 526, 'word': 'to'}, {'region': 'class.', 'correct': 'yes', 'rt': 669, 'word': 'class.'}]	filler	Filler_12	The bully punched the kid after all the kids had to leave to go to class.	20
5	[{'region': 'The', 'correct': 'yes', 'rt': 498, 'word': 'The'}, {'region': 'natives', 'correct': 'yes', 'rt': 1030, 'word': 'natives'}, {'region': 'on', 'correct': 'yes', 'rt': 792, 'word': 'on'}, {'region': 'the', 'correct': 'yes', 'rt': 563, 'word': 'the'}, {'region': 'island', 'correct': 'yes', 'rt': 734, 'word': 'island'}, {'region': 'captured', 'correct': 'yes', 'rt': 1021, 'word': 'captured'}, {'region': 'the', 'correct': 'yes', 'rt': 621, 'word': 'the'}, {'region': 'anthropologist', 'correct': 'yes', 'rt': 1973, 'word': 'anthropologist'}, {'region': 'because', 'correct': 'yes', 'rt': 799, 'word': 'because'}, {'region': 'she', 'correct': 'yes', 'rt': 678, 'word': 'she'}, {'region': 'had', 'correct': 'yes', 'rt': 780, 'word': 'had'}, {'region': 'information', 'correct': 'yes', 'rt': 1333, 'word': 'information'}, {'region': 'that', 'correct': 'yes', 'rt': 637, 'word': 'that'}, {'region': 'could', 'correct': 'yes', 'rt': 711, 'word': 'could'}, {'region': 'help', 'correct': 'yes', 'rt': 845, 'word': 'help'}, {'region': 'the', 'correct': 'yes', 'rt': 702, 'word': 'the'}, {'region': 'tribe.', 'correct': 'yes', 'rt': 893, 'word': 'tribe.'}]	filler	Filler_24	The natives on the island captured the anthropologist because she had information that could help the tribe.	23
5	[{'region': 'The', 'correct': 'yes', 'rt': 585, 'word': 'The'}, {'region': 'beggar', 'correct': 'yes', 'rt': 829, 'word': 'beggar'}, {'region': 'is', 'correct': 'yes', 'rt': 559, 'word': 'is'}, {'region': 'often', 'correct': 'yes', 'rt': 494, 'word': 'often'}, {'region': 'scrounging', 'correct': 'yes', 'rt': 1118, 'word': 'scrounging'}, {'region': 'for', 'correct': 'yes', 'rt': 542, 'word': 'for'}, {'region': 'cigarettes.', 'correct': 'yes', 'rt': 677, 'word': 'cigarettes.'}]	filler	Filler_42	The beggar is often scrounging for cigarettes.	24
5	[{'region': 'REGION_D0', 'correct': 'yes', 'rt': 473, 'word': 'The'}, {'region': 'REGION_N0', 'correct': 'yes', 'rt': 965, 'word': 'guess'}, {'region': 'REGION_0_0', 'correct': 'yes', 'rt': 510, 'word': 'that'}, {'region': 'REGION_0_1', 'correct': 'yes', 'rt': 662, 'word': 'the'}, {'region': 'REGION_0_2', 'correct': 'yes', 'rt': 694, 'word': 'principal'}, {'region': 'REGION_2_0', 'correct': 'yes', 'rt': 806, 'word': 'calmed'}, {'region': 'REGION_2_1', 'correct': 'yes', 'rt': 661, 'word': 'everyone'}, {'region': 'REGION_2_2', 'correct': 'no', 'rt': 502, 'word': 'down'}, {'region': 'REGION_3_0', 'correct': 'yes', 'rt': 886, 'word': 'was'}, {'region': 'REGION_3_1', 'correct': 'yes', 'rt': 725, 'word': 'false.'}]	condition_2	Critical_1	The guess that the principal calmed everyone down was false.	48
5	[{'region': 'The', 'correct': 'yes', 'rt': 616, 'word': 'The'}, {'region': 'scientists', 'correct': 'yes', 'rt': 823, 'word': 'scientists'}, {'region': 'who', 'correct': 'yes', 'rt': 868, 'word': 'who'}, {'region': 'were', 'correct': 'yes', 'rt': 758, 'word': 'were'}, {'region': 'in', 'correct': 'yes', 'rt': 638, 'word': 'in'}, {'region': 'the', 'correct': 'yes', 'rt': 1197, 'word': 'the'}, {'region': 'lab', 'correct': 'yes', 'rt': 878, 'word': 'lab'}, {'region': 'studied', 'correct': 'yes', 'rt': 653, 'word': 'studied'}, {'region': 'the', 'correct': 'yes', 'rt': 541, 'word': 'the'}, {'region': 'alien', 'correct': 'no', 'rt': 1182, 'word': 'alien'}, {'region': 'while', 'correct': 'yes', 'rt': 863, 'word': 'while'}, {'region': 'the', 'correct': 'yes', 'rt': 622, 'word': 'the'}, {'region': 'blood', 'correct': 'yes', 'rt': 1692, 'word': 'blood'}, {'region': 'sample', 'correct': 'yes', 'rt': 958, 'word': 'sample'}, {'region': 'was', 'correct': 'yes', 'rt': 943, 'word': 'was'}, {'region': 'run', 'correct': 'yes', 'rt': 1221, 'word': 'run'}, {'region': 'through', 'correct': 'yes', 'rt': 974, 'word': 'through'}, {'region': 'the', 'correct': 'yes', 'rt': 598, 'word': 'the'}, {'region': 'computer.', 'correct': 'yes', 'rt': 534, 'word': 'computer.'}]	filler	Filler_47	The scientists who were in the lab studied the alien while the blood sample was run through the computer.	14
5	[{'region': 'The', 'correct': 'yes', 'rt': 864, 'word': 'The'}, {'region': 'casino', 'correct': 'yes', 'rt': 1342, 'word': 'casino'}, {'region': 'hired', 'correct': 'yes', 'rt': 686, 'word': 'hired'}, {'region': 'the', 'correct': 'yes', 'rt': 598, 'word': 'the'}, {'region': 'daredevil', 'correct': 'yes', 'rt': 1884, 'word': 'daredevil'}, {'region': 'because', 'correct': 'yes', 'rt': 782, 'word': 'because'}, {'region': 'he', 'correct': 'yes', 'rt': 470, 'word': 'he'}, {'region': 'was', 'correct': 'yes', 'rt': 598, 'word': 'was'}, {'region': 'confident', 'correct': 'yes', 'rt': 934, 'word': 'confident'}, {'region': 'that', 'correct': 'yes', 'rt': 726, 'word': 'that'}, {'region': 'everything', 'correct': 'yes', 'rt': 1117, 'word': 'everything'}, {'region': 'would', 'correct': 'yes', 'rt': 477, 'word': 'would'}, {'region': 'go', 'correct': 'yes', 'rt': 670, 'word': 'go'}, {'region': 'according', 'correct': 'yes', 'rt': 812, 'word': 'according'}, {'region': 'to', 'correct': 'yes', 'rt': 630, 'word': 'to'}, {'region': 'plan.', 'correct': 'yes', 'rt': 486, 'word': 'plan.'}]	filler	Filler_41	The casino hired the daredevil because he was confident that everything would go according to plan.	17
