workerid	byWords	condition	distractor_condition	item	noun	sentence	slide_number
0	[{'word': 'The', 'rt': 801, 'correct': 'yes', 'region': 'REGION_D0'}, {'word': 'contention', 'rt': 2727, 'correct': 'no', 'region': 'REGION_N0'}, {'word': 'that', 'rt': 1023, 'correct': 'yes', 'region': 'REGION_0_0'}, {'word': 'the', 'rt': 846, 'correct': 'yes', 'region': 'REGION_0_1'}, {'word': 'actor', 'rt': 990, 'correct': 'yes', 'region': 'REGION_0_2'}, {'word': 'made', 'rt': 1166, 'correct': 'yes', 'region': 'REGION_2_0'}, {'word': 'her', 'rt': 750, 'correct': 'yes', 'region': 'REGION_2_1'}, {'word': 'cry', 'rt': 998, 'correct': 'yes', 'region': 'REGION_2_2'}, {'word': 'was', 'rt': 760, 'correct': 'yes', 'region': 'REGION_3_0'}, {'word': 'sad', 'rt': 926, 'correct': 'yes', 'region': 'REGION_3_1'}, {'word': 'to', 'rt': 727, 'correct': 'yes', 'region': 'REGION_3_2'}, {'word': 'hear.', 'rt': 1414, 'correct': 'yes', 'region': 'REGION_3_3'}]	critical_compatible	dist1	Critical_10	contention	The contention that the actor made her cry was sad to hear.	39
0	[{'word': 'The', 'rt': 1169, 'correct': 'yes', 'region': 'The'}, {'word': 'mother', 'rt': 1446, 'correct': 'yes', 'region': 'mother'}, {'word': 'of', 'rt': 1222, 'correct': 'yes', 'region': 'of'}, {'word': 'the', 'rt': 990, 'correct': 'yes', 'region': 'the'}, {'word': 'prisoner', 'rt': 1854, 'correct': 'yes', 'region': 'prisoner'}, {'word': 'sent', 'rt': 1295, 'correct': 'yes', 'region': 'sent'}, {'word': 'him', 'rt': 982, 'correct': 'yes', 'region': 'him'}, {'word': 'packages', 'rt': 2159, 'correct': 'yes', 'region': 'packages'}, {'word': 'that', 'rt': 1102, 'correct': 'yes', 'region': 'that'}, {'word': 'contained', 'rt': 3557, 'correct': 'yes', 'region': 'contained'}, {'word': 'cookies', 'rt': 2231, 'correct': 'yes', 'region': 'cookies'}, {'word': 'and', 'rt': 1454, 'correct': 'yes', 'region': 'and'}, {'word': 'novels.', 'rt': 2487, 'correct': 'yes', 'region': 'novels.'}]	filler	NA	Practice_1	NA	The mother of the prisoner sent him packages that contained cookies and novels.	5
0	[{'word': 'The', 'rt': 1283, 'correct': 'yes', 'region': 'The'}, {'word': 'semester', 'rt': 4791, 'correct': 'yes', 'region': 'semester'}, {'word': 'will', 'rt': 1303, 'correct': 'yes', 'region': 'will'}, {'word': 'start', 'rt': 1078, 'correct': 'yes', 'region': 'start'}, {'word': 'next', 'rt': 1414, 'correct': 'yes', 'region': 'next'}, {'word': 'week,', 'rt': 1478, 'correct': 'yes', 'region': 'week,'}, {'word': 'but', 'rt': 1038, 'correct': 'yes', 'region': 'but'}, {'word': 'the', 'rt': 1614, 'correct': 'yes', 'region': 'the'}, {'word': 'students', 'rt': 1447, 'correct': 'yes', 'region': 'students'}, {'word': 'and', 'rt': 1255, 'correct': 'yes', 'region': 'and'}, {'word': 'teachers', 'rt': 1358, 'correct': 'yes', 'region': 'teachers'}, {'word': 'are', 'rt': 1094, 'correct': 'yes', 'region': 'are'}, {'word': 'not', 'rt': 1287, 'correct': 'yes', 'region': 'not'}, {'word': 'ready.', 'rt': 1504, 'correct': 'yes', 'region': 'ready.'}]	filler	NA	Practice_0	NA	The semester will start next week, but the students and teachers are not ready.	7
0	[{'word': 'The', 'rt': 675, 'correct': 'yes', 'region': 'The'}, {'word': 'producer', 'rt': 814, 'correct': 'yes', 'region': 'producer'}, {'word': 'shoots', 'rt': 1270, 'correct': 'yes', 'region': 'shoots'}, {'word': 'a', 'rt': 864, 'correct': 'yes', 'region': 'a'}, {'word': 'new', 'rt': 862, 'correct': 'yes', 'region': 'new'}, {'word': 'movie', 'rt': 983, 'correct': 'yes', 'region': 'movie'}, {'word': 'every', 'rt': 750, 'correct': 'yes', 'region': 'every'}, {'word': 'year.', 'rt': 686, 'correct': 'yes', 'region': 'year.'}]	filler	NA	Filler_50	NA	The producer shoots a new movie every year.	49
0	[{'word': 'The', 'rt': 859, 'correct': 'yes', 'region': 'REGION_D0'}, {'word': 'insinuation', 'rt': 1791, 'correct': 'yes', 'region': 'REGION_N0'}, {'word': 'that', 'rt': 1055, 'correct': 'yes', 'region': 'REGION_0_0'}, {'word': 'the', 'rt': 1238, 'correct': 'yes', 'region': 'REGION_0_1'}, {'word': 'student', 'rt': 1183, 'correct': 'yes', 'region': 'REGION_0_2'}, {'word': 'was', 'rt': 743, 'correct': 'yes', 'region': 'REGION_2_0'}, {'word': 'lazy', 'rt': 3991, 'correct': 'yes', 'region': 'REGION_2_1'}, {'word': 'was', 'rt': 966, 'correct': 'yes', 'region': 'REGION_3_0'}, {'word': 'a', 'rt': 2424, 'correct': 'yes', 'region': 'REGION_3_1'}, {'word': 'malicious', 'rt': 5734, 'correct': 'no', 'region': 'REGION_3_2'}, {'word': 'smear.', 'rt': 1735, 'correct': 'yes', 'region': 'REGION_3_3'}]	critical_incompatible	dist1	Critical_9	insinuation	The insinuation that the student was lazy was a malicious smear.	14
0	[{'word': 'The', 'rt': 651, 'correct': 'yes', 'region': 'REGION_D0'}, {'word': 'truth', 'rt': 1111, 'correct': 'no', 'region': 'REGION_N0'}, {'word': 'that', 'rt': 1128, 'correct': 'yes', 'region': 'REGION_0_0'}, {'word': 'the', 'rt': 1007, 'correct': 'no', 'region': 'REGION_0_1'}, {'word': 'commander', 'rt': 2232, 'correct': 'yes', 'region': 'REGION_0_2'}, {'word': 'was', 'rt': 1006, 'correct': 'yes', 'region': 'REGION_2_0'}, {'word': 'fired', 'rt': 2270, 'correct': 'yes', 'region': 'REGION_2_1'}, {'word': 'troubled', 'rt': 3127, 'correct': 'no', 'region': 'REGION_3_0'}, {'word': 'people.', 'rt': 1271, 'correct': 'yes', 'region': 'REGION_3_1'}]	critical_incompatible	dist1	Critical_2	truth	The truth that the commander was fired troubled people.	21
0	[{'word': 'The', 'rt': 908, 'correct': 'yes', 'region': 'REGION_D0'}, {'word': 'assessment', 'rt': 3344, 'correct': 'yes', 'region': 'REGION_N0'}, {'word': 'that', 'rt': 1015, 'correct': 'yes', 'region': 'REGION_0_0'}, {'word': 'the', 'rt': 823, 'correct': 'yes', 'region': 'REGION_0_1'}, {'word': 'sculptor', 'rt': 2039, 'correct': 'yes', 'region': 'REGION_0_2'}, {'word': 'was', 'rt': 1031, 'correct': 'yes', 'region': 'REGION_2_0'}, {'word': 'popular', 'rt': 1671, 'correct': 'yes', 'region': 'REGION_2_1'}, {'word': 'was', 'rt': 854, 'correct': 'yes', 'region': 'REGION_3_0'}, {'word': 'no', 'rt': 1199, 'correct': 'yes', 'region': 'REGION_3_1'}, {'word': 'surprise.', 'rt': 1479, 'correct': 'yes', 'region': 'REGION_3_2'}]	critical_compatible	dist1	Critical_14	assessment	The assessment that the sculptor was popular was no surprise.	25
0	[{'word': 'The', 'rt': 763, 'correct': 'yes', 'region': 'The'}, {'word': 'locksmith', 'rt': 1031, 'correct': 'yes', 'region': 'locksmith'}, {'word': 'can', 'rt': 951, 'correct': 'yes', 'region': 'can'}, {'word': 'crack', 'rt': 815, 'correct': 'yes', 'region': 'crack'}, {'word': 'the', 'rt': 703, 'correct': 'yes', 'region': 'the'}, {'word': 'safe', 'rt': 1239, 'correct': 'yes', 'region': 'safe'}, {'word': 'easily.', 'rt': 1111, 'correct': 'yes', 'region': 'easily.'}]	filler	NA	Filler_33	NA	The locksmith can crack the safe easily.	36
0	[{'word': 'The', 'rt': 684, 'correct': 'yes', 'region': 'REGION_D0'}, {'word': 'suspicion', 'rt': 991, 'correct': 'yes', 'region': 'REGION_N0'}, {'word': 'that', 'rt': 647, 'correct': 'yes', 'region': 'REGION_0_0'}, {'word': 'the', 'rt': 823, 'correct': 'yes', 'region': 'REGION_0_1'}, {'word': 'senator', 'rt': 1431, 'correct': 'yes', 'region': 'REGION_0_2'}, {'word': 'annoyed', 'rt': 2855, 'correct': 'yes', 'region': 'REGION_2_0'}, {'word': 'him', 'rt': 831, 'correct': 'yes', 'region': 'REGION_2_1'}, {'word': 'was', 'rt': 663, 'correct': 'yes', 'region': 'REGION_3_0'}, {'word': 'absolutely', 'rt': 1151, 'correct': 'yes', 'region': 'REGION_3_1'}, {'word': 'true.', 'rt': 983, 'correct': 'yes', 'region': 'REGION_3_2'}]	critical_compatible	dist1	Critical_11	suspicion	The suspicion that the senator annoyed him was absolutely true.	37
0	[{'word': 'The', 'rt': 1030, 'correct': 'yes', 'region': 'The'}, {'word': 'private', 'rt': 999, 'correct': 'yes', 'region': 'private'}, {'word': 'tutor', 'rt': 1544, 'correct': 'yes', 'region': 'tutor'}, {'word': 'explained', 'rt': 1086, 'correct': 'yes', 'region': 'explained'}, {'word': 'the', 'rt': 959, 'correct': 'yes', 'region': 'the'}, {'word': 'assignment', 'rt': 1079, 'correct': 'yes', 'region': 'assignment'}, {'word': 'carefully.', 'rt': 1031, 'correct': 'yes', 'region': 'carefully.'}]	filler	NA	Filler_20	NA	The private tutor explained the assignment carefully.	41
0	[{'word': 'The', 'rt': 597, 'correct': 'yes', 'region': 'REGION_D0'}, {'word': 'admission', 'rt': 1192, 'correct': 'yes', 'region': 'REGION_N0'}, {'word': 'that', 'rt': 767, 'correct': 'yes', 'region': 'REGION_0_0'}, {'word': 'the', 'rt': 471, 'correct': 'yes', 'region': 'REGION_0_1'}, {'word': 'politician', 'rt': 1047, 'correct': 'yes', 'region': 'REGION_0_2'}, {'word': 'was', 'rt': 743, 'correct': 'yes', 'region': 'REGION_2_0'}, {'word': 'refuted', 'rt': 2223, 'correct': 'yes', 'region': 'REGION_2_1'}, {'word': 'did', 'rt': 1463, 'correct': 'yes', 'region': 'REGION_3_0'}, {'word': 'not', 'rt': 1012, 'correct': 'yes', 'region': 'REGION_3_1'}, {'word': 'bother', 'rt': 791, 'correct': 'yes', 'region': 'REGION_3_2'}, {'word': 'the', 'rt': 719, 'correct': 'yes', 'region': 'REGION_3_3'}, {'word': 'farmer.', 'rt': 3555, 'correct': 'yes', 'region': 'REGION_3_4'}]	critical_compatible	dist1	Critical_5	admission	The admission that the politician was refuted did not bother the farmer.	44
0	[{'word': 'The', 'rt': 611, 'correct': 'yes', 'region': 'REGION_D0'}, {'word': 'assurance', 'rt': 1159, 'correct': 'no', 'region': 'REGION_N0'}, {'word': 'that', 'rt': 935, 'correct': 'yes', 'region': 'REGION_0_0'}, {'word': 'the', 'rt': 623, 'correct': 'yes', 'region': 'REGION_0_1'}, {'word': 'extremist', 'rt': 1511, 'correct': 'yes', 'region': 'REGION_0_2'}, {'word': 'was', 'rt': 935, 'correct': 'yes', 'region': 'REGION_2_0'}, {'word': 'arrested', 'rt': 1271, 'correct': 'yes', 'region': 'REGION_2_1'}, {'word': 'was', 'rt': 751, 'correct': 'yes', 'region': 'REGION_3_0'}, {'word': 'widely', 'rt': 983, 'correct': 'yes', 'region': 'REGION_3_1'}, {'word': 'acknowledged.', 'rt': 1134, 'correct': 'yes', 'region': 'REGION_3_2'}]	critical_incompatible	dist1	Critical_12	assurance	The assurance that the extremist was arrested was widely acknowledged.	46
0	[{'word': 'The', 'rt': 2091, 'correct': 'yes', 'region': 'The'}, {'word': 'administrator', 'rt': 1975, 'correct': 'yes', 'region': 'administrator'}, {'word': 'who', 'rt': 1079, 'correct': 'yes', 'region': 'who'}, {'word': 'the', 'rt': 1343, 'correct': 'yes', 'region': 'the'}, {'word': 'nurse', 'rt': 1391, 'correct': 'yes', 'region': 'nurse'}, {'word': 'from', 'rt': 1455, 'correct': 'yes', 'region': 'from'}, {'word': 'the', 'rt': 1919, 'correct': 'yes', 'region': 'the'}, {'word': 'clinic', 'rt': 1103, 'correct': 'yes', 'region': 'clinic'}, {'word': 'supervised', 'rt': 2087, 'correct': 'yes', 'region': 'supervised'}, {'word': 'scolded', 'rt': 2103, 'correct': 'yes', 'region': 'scolded'}, {'word': 'the', 'rt': 958, 'correct': 'yes', 'region': 'the'}, {'word': 'medic', 'rt': 1343, 'correct': 'yes', 'region': 'medic'}, {'word': 'while', 'rt': 1134, 'correct': 'yes', 'region': 'while'}, {'word': 'a', 'rt': 1126, 'correct': 'yes', 'region': 'a'}, {'word': 'patient', 'rt': 982, 'correct': 'yes', 'region': 'patient'}, {'word': 'was', 'rt': 1209, 'correct': 'yes', 'region': 'was'}, {'word': 'brought', 'rt': 1388, 'correct': 'no', 'region': 'brought'}, {'word': 'into', 'rt': 2167, 'correct': 'yes', 'region': 'into'}, {'word': 'the', 'rt': 1086, 'correct': 'yes', 'region': 'the'}, {'word': 'emergency', 'rt': 1031, 'correct': 'yes', 'region': 'emergency'}, {'word': 'room.', 'rt': 1359, 'correct': 'yes', 'region': 'room.'}]	filler	NA	Filler_26	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	10
0	[{'word': 'The', 'rt': 1083, 'correct': 'yes', 'region': 'The'}, {'word': 'salesman', 'rt': 1631, 'correct': 'yes', 'region': 'salesman'}, {'word': 'feared', 'rt': 1742, 'correct': 'yes', 'region': 'feared'}, {'word': 'that', 'rt': 926, 'correct': 'yes', 'region': 'that'}, {'word': 'the', 'rt': 806, 'correct': 'yes', 'region': 'the'}, {'word': 'printer', 'rt': 2166, 'correct': 'yes', 'region': 'printer'}, {'word': 'which', 'rt': 1143, 'correct': 'yes', 'region': 'which'}, {'word': 'the', 'rt': 1503, 'correct': 'yes', 'region': 'the'}, {'word': 'customer', 'rt': 1031, 'correct': 'yes', 'region': 'customer'}, {'word': 'bought', 'rt': 1902, 'correct': 'yes', 'region': 'bought'}, {'word': 'was', 'rt': 1167, 'correct': 'yes', 'region': 'was'}, {'word': 'damaged.', 'rt': 1853, 'correct': 'yes', 'region': 'damaged.'}]	filler	NA	Filler_31	NA	The salesman feared that the printer which the customer bought was damaged.	13
0	[{'word': 'During', 'rt': 3261, 'correct': 'yes', 'region': 'During'}, {'word': 'the', 'rt': 814, 'correct': 'yes', 'region': 'the'}, {'word': 'season,', 'rt': 967, 'correct': 'yes', 'region': 'season,'}, {'word': 'the', 'rt': 824, 'correct': 'yes', 'region': 'the'}, {'word': 'choir', 'rt': 1191, 'correct': 'yes', 'region': 'choir'}, {'word': 'holds', 'rt': 1695, 'correct': 'yes', 'region': 'holds'}, {'word': 'rehearsals', 'rt': 1087, 'correct': 'yes', 'region': 'rehearsals'}, {'word': 'in', 'rt': 679, 'correct': 'yes', 'region': 'in'}, {'word': 'the', 'rt': 677, 'correct': 'yes', 'region': 'the'}, {'word': 'church', 'rt': 864, 'correct': 'yes', 'region': 'church'}, {'word': 'regularly.', 'rt': 1343, 'correct': 'yes', 'region': 'regularly.'}]	filler	NA	Filler_7	NA	During the season, the choir holds rehearsals in the church regularly.	19
0	[{'word': 'The', 'rt': 707, 'correct': 'yes', 'region': 'The'}, {'word': 'customer', 'rt': 1136, 'correct': 'yes', 'region': 'customer'}, {'word': 'who', 'rt': 847, 'correct': 'yes', 'region': 'who'}, {'word': 'was', 'rt': 775, 'correct': 'yes', 'region': 'was'}, {'word': 'on', 'rt': 1095, 'correct': 'no', 'region': 'on'}, {'word': 'the', 'rt': 1808, 'correct': 'yes', 'region': 'the'}, {'word': 'phone', 'rt': 2214, 'correct': 'yes', 'region': 'phone'}, {'word': 'contacted', 'rt': 3190, 'correct': 'yes', 'region': 'contacted'}, {'word': 'the', 'rt': 2547, 'correct': 'yes', 'region': 'the'}, {'word': 'operator', 'rt': 1534, 'correct': 'yes', 'region': 'operator'}, {'word': 'because', 'rt': 1151, 'correct': 'yes', 'region': 'because'}, {'word': 'the', 'rt': 950, 'correct': 'yes', 'region': 'the'}, {'word': 'new', 'rt': 2319, 'correct': 'yes', 'region': 'new'}, {'word': 'long-distance', 'rt': 1950, 'correct': 'yes', 'region': 'long-distance'}, {'word': 'pricing', 'rt': 2615, 'correct': 'yes', 'region': 'pricing'}, {'word': 'plan', 'rt': 1687, 'correct': 'yes', 'region': 'plan'}, {'word': 'was', 'rt': 759, 'correct': 'yes', 'region': 'was'}, {'word': 'extremely', 'rt': 1151, 'correct': 'yes', 'region': 'extremely'}, {'word': 'inconvenient.', 'rt': 1272, 'correct': 'yes', 'region': 'inconvenient.'}]	filler	NA	Filler_19	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	32
0	[{'word': 'The', 'rt': 620, 'correct': 'yes', 'region': 'The'}, {'word': 'janitor', 'rt': 1040, 'correct': 'yes', 'region': 'janitor'}, {'word': 'who', 'rt': 1527, 'correct': 'yes', 'region': 'who'}, {'word': 'the', 'rt': 1335, 'correct': 'yes', 'region': 'the'}, {'word': 'doorman', 'rt': 1062, 'correct': 'yes', 'region': 'doorman'}, {'word': 'who', 'rt': 1680, 'correct': 'yes', 'region': 'who'}, {'word': 'was', 'rt': 663, 'correct': 'yes', 'region': 'was'}, {'word': 'at', 'rt': 1063, 'correct': 'yes', 'region': 'at'}, {'word': 'the', 'rt': 894, 'correct': 'yes', 'region': 'the'}, {'word': 'hotel', 'rt': 759, 'correct': 'yes', 'region': 'hotel'}, {'word': 'chatted', 'rt': 2463, 'correct': 'yes', 'region': 'chatted'}, {'word': 'with', 'rt': 991, 'correct': 'yes', 'region': 'with'}, {'word': 'bothered', 'rt': 3415, 'correct': 'no', 'region': 'bothered'}, {'word': 'a', 'rt': 3951, 'correct': 'yes', 'region': 'a'}, {'word': 'guest', 'rt': 2045, 'correct': 'yes', 'region': 'guest'}, {'word': 'but', 'rt': 1094, 'correct': 'yes', 'region': 'but'}, {'word': 'the', 'rt': 854, 'correct': 'yes', 'region': 'the'}, {'word': 'manager', 'rt': 839, 'correct': 'yes', 'region': 'manager'}, {'word': 'decided', 'rt': 1286, 'correct': 'yes', 'region': 'decided'}, {'word': 'not', 'rt': 655, 'correct': 'yes', 'region': 'not'}, {'word': 'to', 'rt': 750, 'correct': 'yes', 'region': 'to'}, {'word': 'fire', 'rt': 959, 'correct': 'yes', 'region': 'fire'}, {'word': 'him', 'rt': 1230, 'correct': 'yes', 'region': 'him'}, {'word': 'for', 'rt': 1007, 'correct': 'yes', 'region': 'for'}, {'word': 'it.', 'rt': 863, 'correct': 'yes', 'region': 'it.'}]	filler	NA	Filler_29	NA	The janitor who the doorman who was at the hotel chatted with bothered a guest but the manager decided not to fire him for it.	38
0	[{'word': 'The', 'rt': 834, 'correct': 'yes', 'region': 'REGION_D0'}, {'word': 'confirmation', 'rt': 3119, 'correct': 'yes', 'region': 'REGION_N0'}, {'word': 'that', 'rt': 1303, 'correct': 'yes', 'region': 'REGION_0_0'}, {'word': 'the', 'rt': 927, 'correct': 'yes', 'region': 'REGION_0_1'}, {'word': 'child', 'rt': 2039, 'correct': 'yes', 'region': 'REGION_0_2'}, {'word': 'wrote', 'rt': 2647, 'correct': 'yes', 'region': 'REGION_2_0'}, {'word': 'the', 'rt': 1559, 'correct': 'yes', 'region': 'REGION_2_1'}, {'word': 'newspaper', 'rt': 1742, 'correct': 'yes', 'region': 'REGION_2_2'}, {'word': 'article', 'rt': 1110, 'correct': 'yes', 'region': 'REGION_2_3'}, {'word': 'was', 'rt': 831, 'correct': 'yes', 'region': 'REGION_3_0'}, {'word': 'very', 'rt': 959, 'correct': 'yes', 'region': 'REGION_3_1'}, {'word': 'interesting.', 'rt': 1719, 'correct': 'yes', 'region': 'REGION_3_2'}]	critical_incompatible	dist1	Critical_8	confirmation	The confirmation that the child wrote the newspaper article was very interesting.	11
0	[{'word': 'The', 'rt': 667, 'correct': 'yes', 'region': 'The'}, {'word': 'mathematician', 'rt': 1208, 'correct': 'yes', 'region': 'mathematician'}, {'word': 'at', 'rt': 943, 'correct': 'yes', 'region': 'at'}, {'word': 'the', 'rt': 813, 'correct': 'yes', 'region': 'the'}, {'word': 'banquet', 'rt': 1951, 'correct': 'yes', 'region': 'banquet'}, {'word': 'baffled', 'rt': 2079, 'correct': 'yes', 'region': 'baffled'}, {'word': 'the', 'rt': 959, 'correct': 'yes', 'region': 'the'}, {'word': 'philosopher', 'rt': 3431, 'correct': 'yes', 'region': 'philosopher'}, {'word': 'although', 'rt': 1775, 'correct': 'yes', 'region': 'although'}, {'word': 'she', 'rt': 910, 'correct': 'yes', 'region': 'she'}, {'word': 'rarely', 'rt': 1271, 'correct': 'yes', 'region': 'rarely'}, {'word': 'needed', 'rt': 1279, 'correct': 'yes', 'region': 'needed'}, {'word': 'anyone', 'rt': 2470, 'correct': 'yes', 'region': 'anyone'}, {'word': "else's", 'rt': 1632, 'correct': 'yes', 'region': "else's"}, {'word': 'help.', 'rt': 1543, 'correct': 'yes', 'region': 'help.'}]	filler	NA	Filler_1	NA	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	20
0	[{'word': 'After', 'rt': 872, 'correct': 'yes', 'region': 'After'}, {'word': 'the', 'rt': 1080, 'correct': 'yes', 'region': 'the'}, {'word': 'argument,', 'rt': 1070, 'correct': 'yes', 'region': 'argument,'}, {'word': 'the', 'rt': 943, 'correct': 'yes', 'region': 'the'}, {'word': 'husband', 'rt': 1015, 'correct': 'yes', 'region': 'husband'}, {'word': 'ignored', 'rt': 12216, 'correct': 'no', 'region': 'ignored'}, {'word': 'his', 'rt': 944, 'correct': 'yes', 'region': 'his'}, {'word': 'wife.', 'rt': 919, 'correct': 'yes', 'region': 'wife.'}]	filler	NA	Filler_13	NA	After the argument, the husband ignored his wife.	31
0	[{'word': 'The', 'rt': 843, 'correct': 'yes', 'region': 'The'}, {'word': 'students', 'rt': 1144, 'correct': 'yes', 'region': 'students'}, {'word': 'studied', 'rt': 1079, 'correct': 'yes', 'region': 'studied'}, {'word': 'the', 'rt': 943, 'correct': 'yes', 'region': 'the'}, {'word': 'surgeon', 'rt': 3279, 'correct': 'yes', 'region': 'surgeon'}, {'word': 'whenever', 'rt': 2134, 'correct': 'yes', 'region': 'whenever'}, {'word': 'he', 'rt': 951, 'correct': 'yes', 'region': 'he'}, {'word': 'performed', 'rt': 1679, 'correct': 'yes', 'region': 'performed'}, {'word': 'an', 'rt': 1423, 'correct': 'yes', 'region': 'an'}, {'word': 'important', 'rt': 1431, 'correct': 'yes', 'region': 'important'}, {'word': 'operation.', 'rt': 1399, 'correct': 'yes', 'region': 'operation.'}]	filler	NA	Filler_32	NA	The students studied the surgeon whenever he performed an important operation.	26
0	[{'word': 'The', 'rt': 738, 'correct': 'yes', 'region': 'The'}, {'word': 'astronaut', 'rt': 1912, 'correct': 'yes', 'region': 'astronaut'}, {'word': 'that', 'rt': 1294, 'correct': 'yes', 'region': 'that'}, {'word': 'the', 'rt': 1031, 'correct': 'yes', 'region': 'the'}, {'word': 'journalists', 'rt': 2255, 'correct': 'yes', 'region': 'journalists'}, {'word': 'who', 'rt': 1086, 'correct': 'yes', 'region': 'who'}, {'word': 'were', 'rt': 2694, 'correct': 'yes', 'region': 'were'}, {'word': 'at', 'rt': 3456, 'correct': 'yes', 'region': 'at'}, {'word': 'the', 'rt': 1111, 'correct': 'yes', 'region': 'the'}, {'word': 'launch', 'rt': 918, 'correct': 'yes', 'region': 'launch'}, {'word': 'worshipped', 'rt': 3159, 'correct': 'no', 'region': 'worshipped'}, {'word': 'criticized', 'rt': 4887, 'correct': 'no', 'region': 'criticized'}, {'word': 'the', 'rt': 2984, 'correct': 'yes', 'region': 'the'}, {'word': 'administrators', 'rt': 2157, 'correct': 'yes', 'region': 'administrators'}, {'word': 'after', 'rt': 1198, 'correct': 'yes', 'region': 'after'}, {'word': 'he', 'rt': 822, 'correct': 'yes', 'region': 'he'}, {'word': 'discovered', 'rt': 1575, 'correct': 'yes', 'region': 'discovered'}, {'word': 'a', 'rt': 790, 'correct': 'yes', 'region': 'a'}, {'word': 'potential', 'rt': 1350, 'correct': 'yes', 'region': 'potential'}, {'word': 'leak', 'rt': 956, 'correct': 'yes', 'region': 'leak'}, {'word': 'in', 'rt': 735, 'correct': 'yes', 'region': 'in'}, {'word': 'the', 'rt': 687, 'correct': 'yes', 'region': 'the'}, {'word': 'fuel', 'rt': 782, 'correct': 'yes', 'region': 'fuel'}, {'word': 'tank.', 'rt': 719, 'correct': 'yes', 'region': 'tank.'}]	filler	NA	Filler_28	NA	The astronaut that the journalists who were at the launch worshipped criticized the administrators after he discovered a potential leak in the fuel tank.	30
0	[{'word': 'The', 'rt': 2374, 'correct': 'yes', 'region': 'REGION_D0'}, {'word': 'disclosure', 'rt': 3143, 'correct': 'yes', 'region': 'REGION_N0'}, {'word': 'that', 'rt': 823, 'correct': 'yes', 'region': 'REGION_0_0'}, {'word': 'the', 'rt': 711, 'correct': 'yes', 'region': 'REGION_0_1'}, {'word': 'trader', 'rt': 1780, 'correct': 'yes', 'region': 'REGION_0_2'}, {'word': 'hurt', 'rt': 2151, 'correct': 'yes', 'region': 'REGION_2_0'}, {'word': 'him', 'rt': 935, 'correct': 'yes', 'region': 'REGION_2_1'}, {'word': 'was', 'rt': 1415, 'correct': 'yes', 'region': 'REGION_3_0'}, {'word': 'unnerving.', 'rt': 4304, 'correct': 'no', 'region': 'REGION_3_1'}]	critical_compatible	dist1	Critical_19	disclosure	The disclosure that the trader hurt him was unnerving.	35
0	[{'word': 'The', 'rt': 628, 'correct': 'yes', 'region': 'REGION_D0'}, {'word': 'assumption', 'rt': 1799, 'correct': 'yes', 'region': 'REGION_N0'}, {'word': 'that', 'rt': 863, 'correct': 'yes', 'region': 'REGION_0_0'}, {'word': 'the', 'rt': 879, 'correct': 'yes', 'region': 'REGION_0_1'}, {'word': 'criminal', 'rt': 1015, 'correct': 'yes', 'region': 'REGION_0_2'}, {'word': 'stunned', 'rt': 2902, 'correct': 'yes', 'region': 'REGION_2_0'}, {'word': 'everyone', 'rt': 766, 'correct': 'yes', 'region': 'REGION_2_1'}, {'word': 'was', 'rt': 1103, 'correct': 'yes', 'region': 'REGION_3_0'}, {'word': 'disconcerting.', 'rt': 2895, 'correct': 'yes', 'region': 'REGION_3_1'}]	critical_compatible	dist1	Critical_16	assumption	The assumption that the criminal stunned everyone was disconcerting.	42
1	[{'word': 'The', 'rt': 1112, 'correct': 'yes', 'region': 'The'}, {'word': 'reporter', 'rt': 828, 'correct': 'yes', 'region': 'reporter'}, {'word': 'had', 'rt': 749, 'correct': 'yes', 'region': 'had'}, {'word': 'dinner', 'rt': 1203, 'correct': 'yes', 'region': 'dinner'}, {'word': 'yesterday', 'rt': 624, 'correct': 'yes', 'region': 'yesterday'}, {'word': 'with', 'rt': 560, 'correct': 'yes', 'region': 'with'}, {'word': 'the', 'rt': 503, 'correct': 'yes', 'region': 'the'}, {'word': 'baseball', 'rt': 897, 'correct': 'yes', 'region': 'baseball'}, {'word': 'player', 'rt': 679, 'correct': 'yes', 'region': 'player'}, {'word': 'who', 'rt': 698, 'correct': 'yes', 'region': 'who'}, {'word': 'Kevin', 'rt': 1976, 'correct': 'yes', 'region': 'Kevin'}, {'word': 'admired.', 'rt': 1065, 'correct': 'yes', 'region': 'admired.'}]	filler	NA	Practice_2	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	5
